ids,date,user,replyCount,retweetCount,likeCount,lang,tweet,country,Emotion
1.51e+18,2022-04-08 15:40:00+00:00,Foxmental_X,0,0,0,en,"Here’s why Putin’s spy network was hit with ‘a potentially crippling blow’ - 

#Ukraine🇺🇦 #Freedom🇺🇲 #KeepKyivFree✊🏽 #Zelenskyy #FuckPutin 

https://t.co/sTlePbR9bj from @RawStory",Ukraine,neutral
1.51e+18,2022-04-08 15:40:00+00:00,bobmcgee00123,1,0,1,en,"‘EVIL HAS NO LIMITS’ Thirty-five dead &amp; 100 wounded as #Russian missile with ‘for our kids’ scrawled on side blitzes #Ukraine train station

https://t.co/c92I1sANc9 #UkraineRussianWar #UkraineWar #UkraineUnderAttack #RussiaUkraineWar #PutinWarCrimes #PutinWarCriminal",Ukraine,neutral
1.51e+18,2022-04-08 15:40:00+00:00,UrduPointEng,0,0,2,en,"S-300 Air Defense System Delivered to Ukraine From Slovakia - Reports 
https://t.co/rHQP0aQm0x
#S-300",Ukraine,neutral
1.51e+18,2022-04-08 15:40:00+00:00,UVALaw,0,0,0,en,#UVALaw faculty recently discussed the Russia-Ukraine conflict and what the future could hold for international cooperation. @K_Eichensehr @pbstephan3 @PierreHVerdier https://t.co/uDVsWd09HL https://t.co/mIEwtmmzsM,Ukraine,neutral
1.51e+18,2022-04-08 15:40:00+00:00,deepstateradio,0,0,1,en,"On Tuesday, @LuteDoug, @EdwardGLuce, @djrothkopf, and @brooks_rosa discussed the latest news about the War in Ukraine and the Russian retreat from around Kyiv.  Listen to their conversation here: https://t.co/EFyTOLFw5V https://t.co/SPcmMp8i8N",Ukraine,neutral
1.51e+18,2022-04-08 15:39:59+00:00,LeonStroup,0,0,0,en,"@brithume Putin told Trump in their last meeting, Ukraine is one of the capital pedophilia nations in the world, reason for Russia's attack on Ukraine. Go search it and read it yourself. Leo",Ukraine,neutral
1.51e+18,2022-04-08 15:39:58+00:00,D20Global,0,0,0,en,"16:35GMT - Tupolev Tu-204 300 RA-64026 from #Russia's Ministry of Internal Affairs is heading east after taking off from Moscow. 
#Ukraine #RussiaUkraineWar https://t.co/6av5gsqCvE",Ukraine,neutral
1.51e+18,2022-04-08 15:39:58+00:00,JrmChenu,0,0,1,en,Pink Floyd Releases First New Song In Nearly Three Decades To Aid Ukraine https://t.co/taq4D7VmcP,Ukraine,neutral
1.51e+18,2022-04-08 15:39:58+00:00,lori_abendroth,0,0,0,en,"Two MO House #Republicans ⁦@USRepLong⁩ ⁦@RepJasonSmith⁩ stood with Russia rather than #NATO, #Ukraine. Let’s call them out and make it known we want better representation. It makes me sick. These votes matter for democracy and moral standing. https://t.co/cI0cwTZIVR",Ukraine,annoyance
1.51e+18,2022-04-08 15:39:58+00:00,CovidLarry,1,0,3,en,"@MaddyLoveSpare @Sharky_vs_Evil @factode305 @BreezerGalway @RavenXV @WeRone777 @SpyVsSpy20 @whykeepitup @NickT4000 @g_ballew Complains about ad hominem, shares a video that is literally just ad hominem.

Let me guess, Putin is the good guy destroying NWO bioweapon labs and freeing the people of Ukraine from Nazi rule?",Ukraine,neutral
1.51e+18,2022-04-08 15:39:58+00:00,s_doltsinis,0,0,0,en,"@THEJamesWhale It's just vandalism and this is hideous criminal damage. And calling themselves scientists too is hideous! Just yobs! What they don't know is Shell are probably taking the current cost of living situation and the war in Ukraine very seriously, they are a well established leader.",Ukraine,disgust
1.51e+18,2022-04-08 15:39:57+00:00,DYKEBOLD,0,0,0,en,REMEMBER THE LGBTQ IN UKRAINE LGBTQ!!!!!,Ukraine,realization
1.51e+18,2022-04-08 15:39:57+00:00,EXIDOUS,0,0,0,en,@PetrMichalek5 @CzMalyVaclav @nexta_tv Is Ukraine buying Russian gas too?,Ukraine,neutral
1.51e+18,2022-04-08 15:39:55+00:00,lilibotjustforu,0,6,24,en,"crying for #ukraine, what about #yemen ? not blond enough ? not nazi enough ? not profitable enough ? not what enough ? https://t.co/ZnSQHK0bwi",Ukraine,curiosity
1.51e+18,2022-04-08 15:39:54+00:00,MSoltysiuk,0,0,0,en,@shaunwalker7 they think that this is their property I mean Ukraine,Ukraine,neutral
1.51e+18,2022-04-08 15:39:53+00:00,KatMi55004620,0,0,0,en,@nathaliejacoby1 No.  Putin will just throw more humans at Ukraine.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:53+00:00,Theo_Sheckler,1,0,0,en,@Chrispg1216 @NukemRaoul @ZenWayof Yes two years later. Because it’s newsworthy. Thats what we are debating. Lololol. Arguably less so than it was at the time it was suppressed. But given the posture of Ukraine and China’s global stature it’s been given a second life. Newsworthy!,Ukraine,amusement
1.51e+18,2022-04-08 15:39:53+00:00,shruti_advani,1,0,1,en,"@marcusrobertsuk Our bodies weaponised, our lives destroyed. Is this the world we will leave to our children? Does it even matter anymore that Ukraine is not a part of NATO ?",Ukraine,sadness
1.51e+18,2022-04-08 15:39:53+00:00,LeszekWojcikLEW,0,0,4,en,@anders_aslund 🇵🇱❤️🇺🇦God save Ukraine!💙💛🙏,Ukraine,neutral
1.51e+18,2022-04-08 15:39:53+00:00,Watchdogsniffer,0,1,3,en,@natsechobbyist @Sky_Lee_1 Need to arm Ukraine to the teeth. A strong counteroffensive is the only path to defeat Putin.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:53+00:00,dabrams2021,1,1,15,en,@spectraloverse1 @Militarylandnet the more casualties the Russian barbarian invaders sustain the better it is for Ukraine &amp; the world.  The truth is every death of a Russian invader means one less barbarian war crime criminal is walking the earth.  It is tragic on many levels.,Ukraine,sadness
1.51e+18,2022-04-08 15:39:53+00:00,Rickself27gmai1,0,0,0,en,"Pam's Heart is Beating for Ukraine as a Child Lie Motionless On the Train Platform @ResisterForever 

Vet &amp; Follow All With Pam: Vote Blue in 22 https://t.co/OLn7oRgrVF",Ukraine,neutral
1.51e+18,2022-04-08 15:39:53+00:00,JoDemocracy,1,0,0,en,"(2/3) Such opposition would be unlikely in any case, since the siloviki--officials from Russia's security forces--share Putin's view of Ukraine and the West.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:52+00:00,jameskane1959,0,0,0,en,"@columeastwood Check the history of Russia and Ukraine, this war did not start over a month ago, it started in 2014.",Ukraine,realization
1.51e+18,2022-04-08 15:39:52+00:00,ejwalsh_ed,0,0,1,en,"⁦@bridsmithTD⁩ ⁦@paulmurphy_TD⁩
⁦⁦@Ginosocialist⁩
⁦@RBoydBarrett⁩
No doubt you will blame Ukraine and NATO for this.

50 killed in Russian bombing at Kramatorsk train station - National | https://t.co/5loSg5Cbpb https://t.co/KOM4FLmYTY",Ukraine,neutral
1.51e+18,2022-04-08 15:39:52+00:00,fozzieexpress,0,0,3,en,These are the same people that have “slava ukraini” in their bios and advocate for Ukraine. Performative.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:52+00:00,JustinSla3,1,0,0,en,"❗️""Another provocation for the picture,"" - Eduard Basurin, a representative of the DPR People's Militia, described the strike of the Armed Forces of #Ukraine on #Kramatorsk.
#UkraineRussiaWar #UkraineRussianWar #UkraineWar https://t.co/3m302MEEne",Ukraine,neutral
1.51e+18,2022-04-08 15:39:52+00:00,EbenBattaglia,0,0,0,en,"Global food prices are surging at the fastest pace ever as the war in Ukraine chokes crop supplies, piling more inflationary pain on consumers and worsening a global hunger crisis https://t.co/zXU1i0cKAM via @markets",Ukraine,neutral
1.51e+18,2022-04-08 15:39:51+00:00,TeresaSardinha9,1,0,0,en,"@Zipzapticz @BBCWorld Nobody said that there hasn't been atrocities in the past and that there aren't on going atrocities.However, there is something you have to take into account Ukraine has got so much support and media coverage due to Zelensky.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:51+00:00,JohnAWalmsley,1,1,4,en,"Hard to believe but she gets worse.

BBC News - Ukraine refugees: Patel apologises for UK visa delays
https://t.co/KjgIvxrSpY",Ukraine,disgust
1.51e+18,2022-04-08 15:39:50+00:00,EspeOppenheimer,0,0,0,en,Train station strike in eastern Ukraine takes brutal toll on civilians evacuating - The Washington Post https://t.co/PHUCm4Oy8e,Ukraine,neutral
1.51e+18,2022-04-08 15:39:50+00:00,alanisakiwi2,0,0,0,en,"@timhilluk @Jeggit Yeah, no one has died in Ukraine they’re all actors. Idiot.",Ukraine,annoyance
1.51e+18,2022-04-08 15:39:49+00:00,TRTWorldNow,1,0,2,en,Ukraine's Odessa introduces weekend curfew over “missile strike threat” – authorities,Ukraine,neutral
1.51e+18,2022-04-08 15:39:49+00:00,AnnaEpelbaum,0,0,0,en,"Afterward EU, American and other international volunteers may start to help Ukraine financially and any other way! But, once again, this story should not include 'bleak end of Putin'. His behavior had prevented much bigger short while ago incoming disaster of the global scale!",Ukraine,neutral
1.51e+18,2022-04-08 15:39:49+00:00,Jessica72351918,0,0,1,en,🇬🇧🇺🇸🇪🇺🇺🇦Ukraine Territory Defence Forces Russia Missile strike on Translation was reported as Cruse Missile now it has been confirmed as a Tochka-U Missiles Munition not a cruse missile 40 people are now to have been reported killed including four children death toll has now gone https://t.co/Sm2Cg7VNoo,Ukraine,sadness
1.51e+18,2022-04-08 15:39:49+00:00,_susanne_beck,0,0,1,en,"@vonderleyen @JosepBorrellF How many Bucha we wanna experience till we serve the full sanction package to Russia? The people from Ukraine need NOW help, not AFTER💔",Ukraine,neutral
1.51e+18,2022-04-08 15:39:48+00:00,Big_City_Radio,0,0,0,en,Ukraine crisis: Burnt-out cars and debris at Kramatorsk station https://t.co/egRr7Lcoj8,Ukraine,neutral
1.51e+18,2022-04-08 15:39:48+00:00,RussianBotFedor,0,0,1,en,@franakviacorka Belarus still operates TochkaUs but not Russia. Belarusian troops do not participate in the operation in Ukraine!,Ukraine,neutral
1.51e+18,2022-04-08 15:39:48+00:00,SolielEtLaLune,0,0,0,en,Surviving families from Ukraine should be allowed to sue from Russian held assets,Ukraine,neutral
1.51e+18,2022-04-08 15:39:48+00:00,KevinJoeKelly1,0,0,0,en,@thehill @thehill this is reprehensible from putin but it's not surprising considering what he's already done in the ukraine he's a war criminal and murderer that's all he is and a coward https://t.co/4GiUetumNP,Ukraine,disgust
1.51e+18,2022-04-08 15:39:47+00:00,NicoleM65946173,1,0,0,en,Coveney expresses his solidarity with Ukraine as he discusses the brutality of the war being broadcasted across social media #JM4006,Ukraine,neutral
1.51e+18,2022-04-08 15:39:47+00:00,Bumblebob18,0,0,0,en,"@JuliaHB1 Come on Julia, for fuck sake dig a bit deeper. It's more Complicated than ""Russia Bad"", ""Ukraine Good"". Do you Think the WEF or US Don't have any Interests in Ukraine or with Russian Oil? 😑🙄 Why to People just want to Ingest the Shit they've been Drip fed.",Ukraine,confusion
1.51e+18,2022-04-08 15:39:47+00:00,BlobWithAGob,0,0,1,en,Thank you. The country is going to shit and they are blaming it solely on COVID and Ukraine.,Ukraine,annoyance
1.51e+18,2022-04-08 15:39:47+00:00,LLroomtempJ,0,0,0,en,"WAPO: The Russian Defense Ministry is denying any involvement in today's strike on the Ukrainian train station and they are calling accusations against them ""provocation""

We need to arm Ukraine to go on the offensive to crush the occupying force asap https://t.co/QMJxyvTWjD",Ukraine,neutral
1.51e+18,2022-04-08 15:39:47+00:00,akhmedovanikita,0,0,1,en,"War pigs
#Putin #Ukraine #Mariupol #Zelensky #UkraineRussianWar https://t.co/nuxCkYgYUZ",Ukraine,neutral
1.51e+18,2022-04-08 15:39:47+00:00,marcusrobertsuk,0,0,0,en,"I would genuinely sacrifice my life to save others, I don’t understand the point of @NATO having all the weapons &amp; countries involved but when situations like what’s going on in Ukraine happen, they don’t actually step in &amp; get involved. Sanctions are useless against evil. #putin",Ukraine,approval
1.51e+18,2022-04-08 15:39:46+00:00,skeeduu,0,0,0,en,@Jetson77 @newsjunky2 @LadyOfTheOcean1 @Synyster63 @PalusoSonny @PridgeWessea @Frdmlvr3691 @Kittie_Svengali @SaveThe_Ukraine @NatForTrump2024 @sd_usn @JoeBro20802650 @victoria_roark @DocBangBangHang @CunningMarshal @Flattielover @PeterBartholo14 @akuscg @SuP3rK @Bigteethyouhave @NanetteDonnelly @VinceGottalotta @jerbear714 @mmEyeNewMe @chriscr66024638 @RushvilleRockit @PhilipEMSkinne1 @Silver_Strike @Sembrouthes @NathanBronson7 @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @ShellyRKirchoff @Annie20554592 @BC_Missy @BernFost1 @SpongebobBirth @KsLiberal @Vickie627 @WisePaxCat @IvankaTrump @DonaldJTrumpJr No. Zuckerberg purchased the Biden votes.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:46+00:00,GeraldKnows,0,0,0,en,"@lapatina_ Then why did you initiate such a war where you have such a ""huge tragedy,"" and why are you continuing to inflict such ""huge tragedies"" on an innocent civilian  population in Ukraine, including women and children? History will not treat your murderous rationale for war kindly.",Ukraine,annoyance
1.51e+18,2022-04-08 15:39:46+00:00,cfoxphd,0,0,0,en,This could be any of us anywhere in the world. And it will be if we don't stop Russia in Ukraine. https://t.co/XtNAakVnRg,Ukraine,neutral
1.51e+18,2022-04-08 15:39:46+00:00,thinkhopepeace,1,0,0,en,Ukraine update: 'This is an evil that has no limits' https://t.co/QJBwy0sEUs,Ukraine,neutral
1.51e+18,2022-04-08 15:39:45+00:00,GreenJDandWords,0,0,0,en,"@AdinOfCrimea On number two, I am going to point out that Biden has worked hard to unify the western response and impose unprecedented sanction Le and to send billions of weapons to Ukraine.   It hasn’t been enough cents but it doesn’t deserve an accusation of deafness",Ukraine,neutral
1.51e+18,2022-04-08 15:39:45+00:00,CJTitan3,0,0,0,en,"@aaronjmate Ukraine and Russia do not thank you.
The military industrial complex and the cult that has Putin living rent free in their heads do thank you.",Ukraine,gratitude
1.51e+18,2022-04-08 15:39:45+00:00,borataccount,0,0,0,en,"@dayanat01 @USApoRusski @USAmbUN Ukraine is embarrassing Russian army because Ukraine is receiving unlimited ammunition from NATO. 😂😂😂do you like American products like twitter? United States also leads in military technology.  Bye bye, comrades! https://t.co/VB3quGkDat",Ukraine,curiosity
1.51e+18,2022-04-08 15:39:44+00:00,Wownotagain2,0,0,0,en,@UKR_Report @HarmlessYardDog Guess gender is real in Ukraine,Ukraine,neutral
1.51e+18,2022-04-08 15:39:44+00:00,eideticeye,0,0,0,en,"Russians have been using Tochka in Ukraine all of the time during this invasion, and earlier. https://t.co/XPAt8cq7Yn",Ukraine,neutral
1.51e+18,2022-04-08 15:39:44+00:00,Adrian81095927,0,0,0,en,@b01_martin @RhiannonSussex @nohouzecalls @iWitness_ca @melaniejoly @tweeter_anita @JustinTrudeau #Ukraine did not hold Russia back &amp; did not force them to retreat. They stopped where they wanted &amp; retreated as a part o the deal with #Ukraine so they could negociate.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:43+00:00,irplank1,0,0,0,en,"@Devildogscot @IAPonomarenko Have you ever been to Ukraine to know who the Ukrainian people are? Better yet, you ever even met a Ukrainian?",Ukraine,neutral
1.51e+18,2022-04-08 15:39:43+00:00,China_News12,0,0,0,en,"2016 ""God Prophecy"" Russia-Ukraine Conflict! Famous Chinese military expert: NATO and the United States will never send troops to help Ukraine.
#Russia #Ukraine #Bucha #NEWS #World #新闻 #UN #Asia #SoutheastAsia #Europe #Africa #MiddleEast #EU #NATO #International #G20 https://t.co/3Yhk1xKPaG",Ukraine,neutral
1.51e+18,2022-04-08 15:39:43+00:00,republic,1,1,7,en,"A day after the #ArnabZelenskyyInterview, France &amp; Italy respond to Ukraine President @ZelenskyyUa's Security Guarantor appeal. Tune in to watch The Debate with Arnab #LIVE here - https://t.co/7Rdaj8mvyS https://t.co/ArwnJoT5f6",Ukraine,neutral
1.51e+18,2022-04-08 15:39:43+00:00,ArtistokratKurd,0,1,1,en,"Fuck Azov battalions, fuck Nazism, say stop to nazism in Ukraine!
""No to Dictator Putin's War!""
✊✊✊
#StopWarInUkraine 
#StopPutinNOW 
#StopRussia 
#StopWarInAzov",Ukraine,neutral
1.51e+18,2022-04-08 15:39:43+00:00,ReclaimIs,1,0,0,en,"@lewistweeters @georgegalloway Same in Ukraine, yet George panders to Putin.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:43+00:00,DoyenneSolace,0,0,0,en,RCMP to collect evidence of atrocities from Ukraine refugees arriving in Canada https://t.co/bEIdTGTnz9,Ukraine,neutral
1.51e+18,2022-04-08 15:39:42+00:00,Its_A_GOP_COUP,0,0,0,en,I'm thinkin' anyone speaking Russian in the Ukraine is going to have a very difficult time... https://t.co/m813T8X3Yc,Ukraine,disappointment
1.51e+18,2022-04-08 15:39:42+00:00,ScubaTheKing,0,0,0,en,@GlblCtzn Ukraine is preventing their own citizens from leaving,Ukraine,neutral
1.51e+18,2022-04-08 15:39:42+00:00,MindCrimes1,0,0,0,en,"Think 🤔. If Ukraine ""likes"" FJB, how could anyone think they can be rational and not lie about everything like Joe! https://t.co/HJtJUWxszS",Ukraine,neutral
1.51e+18,2022-04-08 15:39:42+00:00,DariuszBrzozow5,0,1,2,en,@KpsZSU Good job Slovakia. This is our common war. Ukraine provides the most precious element (manpower). We need to provide the necessary weapons. I hope my country can step up even more. Love from Poland,Ukraine,admiration
1.51e+18,2022-04-08 15:39:42+00:00,TRintheworld,1,4,17,en,"🔴🇺🇦🇷🇺 Russian soldiers ambushed by the troops of Azov Regiment in #Mariupol. 

#Ukraine #Russia https://t.co/GagMrBZNks",Ukraine,neutral
1.51e+18,2022-04-08 15:39:42+00:00,carter_nah,0,0,0,en,Write a message to Oil Company Executives: Stop profiteering off Russia's war in Ukraine. https://t.co/C1g81Mzx2t,Ukraine,neutral
1.51e+18,2022-04-08 15:39:41+00:00,StationEchange,0,0,0,en,Dozens killed at crowded train station in eastern Ukraine Thousands of civilians in Kramatorsk were fleeing Russian attacks. The Kremlin denies responsibility. More evidence emerges in northern Ukraine of abuses by Russian troops. Also: Israeli security … https://t.co/qILmGwzv8A,Ukraine,neutral
1.51e+18,2022-04-08 15:39:41+00:00,JackMFoster,0,0,0,en,"So terrible. I want to know why the West isn't supplying Ukraine with the weapons to defend itself against these sorts of missile attacks? 
@jensstoltenberg https://t.co/fIqbZeb9UK",Ukraine,curiosity
1.51e+18,2022-04-08 15:39:41+00:00,pingupapu,1,0,1,en,"@T90MS_ @CmonLetsBench @Bsquiq @w11115unc @mfikri919 @Troy7s @kate10010 @carlquintanilla @fundstrat Putin in his speech declaring the war claimed Nazis in the Ukrainian government.

What I'm pointing out with that is how unpopular far right and nazism is in Ukraine. With more people openly supporting these far right parties in other EU nations compared to Ukraine",Ukraine,neutral
1.51e+18,2022-04-08 15:39:40+00:00,DrJeffKoloze,0,0,0,en,"#Putin @KremlinRussia_E, stop your war in #Ukraine. https://t.co/zayz0bQsHG",Ukraine,neutral
1.51e+18,2022-04-08 15:39:40+00:00,Hericon,0,0,0,en,@IAPonomarenko Go Ukraine!,Ukraine,neutral
1.51e+18,2022-04-08 15:39:40+00:00,Laura16363498,0,0,0,en,@CTahker @NBCNews You saw that these are exactly the same missiles Ukraine returned to Russia as part of the last peace treaty? Ironic.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:39+00:00,jasyboy71,0,0,0,en,@ukraine_world it got Germany to open the banl vault and spend serious money strengthening its military.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:38+00:00,andykopsa,1,0,0,en,3/ meanwhile in Ukraine @HawleyMO here is something you can think about when you want to grandstand for political gain. https://t.co/LAQ5QKN2gV https://t.co/CPJeFCRCDf,Ukraine,neutral
1.51e+18,2022-04-08 15:39:38+00:00,isoleksandr,0,0,0,en,"Germany to Ukraine: Sorry, no tanks https://t.co/2i4XUuaS83",Ukraine,remorse
1.51e+18,2022-04-08 15:39:37+00:00,SkyNetPlatform,0,0,0,en,The U.S. intelligence community has relied on commercial satellite companies for insights into what’s happening in Ukraine dating back to before Russia's invasion.... https://t.co/NMuah3ZBur,Ukraine,approval
1.51e+18,2022-04-08 15:39:37+00:00,kapaterson,0,0,0,en,"There's continued pressure for both diplomatic and humanitarian action. New Home Office figures today show how well the latter is going in the UK #Ukraine 
https://t.co/ZtiT9RngS7",Ukraine,neutral
1.51e+18,2022-04-08 15:39:37+00:00,AggregateGlobal,0,0,3,en,Slovakia sends Ukraine S-300 missile system after Russia warned they would be 'legitimate targets' #news https://t.co/kNW8VM3W1l,Ukraine,neutral
1.51e+18,2022-04-08 15:39:37+00:00,Basia1953Babs,0,0,1,en,@IAPonomarenko All NATO must send everything they have to the ukraine...NOW. https://t.co/INYcDw7vFm,Ukraine,neutral
1.51e+18,2022-04-08 15:39:35+00:00,casper_rv,0,0,0,en,"Top story: Kramatorsk train station: Russian strike kills at least 30 in Ukraine, officials say - CNN https://t.co/1XKjpan2Dw, see more https://t.co/28xnC1WmP8",Ukraine,neutral
1.51e+18,2022-04-08 15:39:35+00:00,chrishbenge,0,0,0,en,"WOLVERINES In Ukraine! No, Not The Animal https://t.co/D1A32vapTF",Ukraine,neutral
1.51e+18,2022-04-08 15:39:35+00:00,CalDisasters,0,0,1,en,"These aren't real #Chechens, but rather #Kadyrovski or #Kadyrovites, Chechens subservient to #Kadyrov and his lord #Putin. #Ukraine #RussoUkrainianWar #Russia #Russians https://t.co/e42mZwQxMt",Ukraine,neutral
1.51e+18,2022-04-08 15:39:35+00:00,Orgetorix,0,0,0,en,Watch: Why Russia's war in Ukraine is giving election 'bounce' to Europe's leaders https://t.co/gGbwTOcpAM via @Telegraph,Ukraine,neutral
1.51e+18,2022-04-08 15:39:33+00:00,AndrzejGrochow7,0,0,0,en,"@SecDef @USNATO @oleksiireznikov The UK will send a further £100m worth of high-grade military equipment to Ukraine's armed forces"" PM Boris Johnson speaks at Downing Street press conference alongside German Chancellor Olaf Scholz",Ukraine,neutral
1.51e+18,2022-04-08 15:39:33+00:00,TechnoPixel_Org,0,0,0,en,Those Fleeing the War in Ukraine Embrace Translation Practices https://t.co/dcQGAwNJB9,Ukraine,neutral
1.51e+18,2022-04-08 15:39:33+00:00,KrasnyySkorpion,0,0,2,en,"2/2
In addition, air-launched missiles destroyed Ukrainian military equipment at railway stations in the Donetsk region. The armament was intended for the reserves of the Armed Forces of Ukraine.

2 Ukrainian helicopters and 5 drones, including 2 Bayraktars, were also shot down",Ukraine,neutral
1.51e+18,2022-04-08 15:39:33+00:00,PamelaTargan,0,0,0,en,"News brief: NATO meets on Ukraine, Judge Jackson vote, student loans https://t.co/phCFjPjSgK",Ukraine,neutral
1.51e+18,2022-04-08 15:39:33+00:00,RolfeNeelsen,0,0,1,en,@vonderleyen ”Your fight is our fight” needs to be backed up by @NATO troops fighting along side the #UkrainianArmy and #Ukraine citizen soldiers… @WhiteHouse https://t.co/zoVtb44PS9,Ukraine,neutral
1.51e+18,2022-04-08 15:39:33+00:00,patriot1959usa,0,0,0,en,""" WHOM DISSOLVES NATO today?"" Charter broken .Ukraine murdered . Dissolve NATO 
Watch funds disappear thats...whats going on *!!!** https://t.co/a2D4Ejrhyn",Ukraine,neutral
1.51e+18,2022-04-08 15:39:32+00:00,TrashPandha,0,0,0,en,@Andy_Scollick In return we will remember Ukraine before watching porn. https://t.co/Ps0XOGTLLB,Ukraine,neutral
1.51e+18,2022-04-08 15:39:31+00:00,jameelK60094344,1,1,1,en,@KyivPost I pray to God that peace be restored to the people of Ukraine and to Ukraine as soon as possible,Ukraine,caring
1.51e+18,2022-04-08 15:39:31+00:00,aktoto,0,0,1,en,"@MFA_Ukraine @Greg_G_84 No words. Im So sorry you are going thru this. 
#PutinIsaWarCriminal",Ukraine,remorse
1.51e+18,2022-04-08 15:39:30+00:00,MarkFrockton,1,0,0,en,@loveallaroundu @EJPockets @3YearLetterman @elonmusk Who is joking about Ukraine?,Ukraine,neutral
1.51e+18,2022-04-08 15:39:30+00:00,ReginaLouf,3,1,0,en,@ShDragosh @Agrail @DmytroKuleba Russia doesn't use Tochka-U in Ukraine.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:29+00:00,csilberman70,0,0,0,en,"@jensstoltenberg @P_Fiala And so? What about you? Stop dithering. Ukraine has become the West's sacrificial lamb as Russia is expected to continue Ukraine conquest for months. You express horror at atrocities &amp; applaud Ukraine for its ""courage,"" but are remarkably sanguine about that timeline.",Ukraine,admiration
1.51e+18,2022-04-08 15:39:29+00:00,moodslayer95,0,0,0,en,"@ljmontello considering ukraine's actual legitimate successes, this 'escalation' was worth it.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:29+00:00,74StPete,0,0,0,en,@KellysaharaM How are you on@the war in Ukraine?,Ukraine,neutral
1.51e+18,2022-04-08 15:39:29+00:00,jayyen13309819,0,0,0,en,"@Tobias_Ellwood Supplying 5000 #MLAWs to #Ukraine isn't going to win the peace either. Aircraft carriers are sitting ducks and the Lightnings are unreliable. You spent the last 2 years taking away young mens freedoms, now you want a fighting force. #joke",Ukraine,amusement
1.51e+18,2022-04-08 15:39:29+00:00,ruiz20059,0,0,0,en,"Two Russian rockets hit a train station in eastern Ukraine Friday morning, Ukraine's state-run rail firm said. The strike on Kramatorsk killed at least 50 people and injured 98 others, the region's governor said.
The victims were fleeing their homes, officials said",Ukraine,neutral
1.51e+18,2022-04-08 15:39:28+00:00,johnh33,0,0,0,en,"@JimBowersclimb @ReallySteveA @ScottAdamsSays Wasn't Kilimnik also a sensitive state department asset on Russia and Ukraine at the time Manafort allegedly gave him polling data? Mueller knew this in 2018 but omitted it from his report. K had weekly visits with Obamas US Embassy in Ukraine.
There is lots on K I can't recall.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:27+00:00,JJDJ1187,0,0,0,en,"Blinken, NATO determined to help Ukraine but Milley still keeps missing the mark

https://t.co/zG0RwM5ZbU",Ukraine,neutral
1.51e+18,2022-04-08 15:39:27+00:00,AndrzejGrochow7,0,0,0,en,"@SecDef @USNATO @oleksiireznikov BREAKING UK PM says sending Ukraine more anti-aircraft, anti-tank missiles after 'unconscionable' train station attack",Ukraine,neutral
1.51e+18,2022-04-08 15:39:27+00:00,xuweiyan666,0,0,0,en,"@nytimes What a joke. Tochka-U is Ukraine weapon. You can even find a YouTube video about how they launch it in the beginning of this mess.
Why don't you change your name as The New York   Dumb Fuck.",Ukraine,amusement
1.51e+18,2022-04-08 15:39:27+00:00,CupofJoeintheD2,0,0,1,en,"@lapatina_ @CherylACorley1 Hello #NATO &amp; #USA, It is Way Past Time to stop #Putin and the #Russian Army….  There is no doubt that #Russia is targeting Innocent #Ukraine Civilians especially Children &amp; Babies!!
#PutinWarCrimes",Ukraine,neutral
1.51e+18,2022-04-08 15:39:26+00:00,in4margaret,0,1,1,en,@krisjaniskarins @Latvijas_armija What are your plans for this weekend? Help your European colleagues to find courage to provide Ukraine comprehensive military support. Thanks #KramatorskMassacre https://t.co/wC6K6wmpfB,Ukraine,curiosity
1.51e+18,2022-04-08 15:39:26+00:00,Naveen68597133,0,1,0,en,"@vonderleyen on  #Ukraine #Kiev visit. Remarkable, forceful and thoughtful of her. https://t.co/ZPIsJQNlxv",Ukraine,admiration
1.51e+18,2022-04-08 15:39:26+00:00,MichaelDSwing,0,0,0,en,"There seems to be no end, ""like watching an action packed movie"" and other countries are just standing by watching....? What are we All waiting for? 
Rocket attack on Ukraine train station kills at least 50 trying to flee, scores injured https://t.co/o5P0dmxYpq",Ukraine,curiosity
1.51e+18,2022-04-08 15:39:26+00:00,scotte_stein,0,0,0,en,"@JoJoFromJerz For example, did the House approve the Lend Lease program that the Senate just approved which would speed-up Biden's ability to re-supply weapons to Ukraine, or did they decide to go on their 2 week leave first? Priorities...",Ukraine,curiosity
1.51e+18,2022-04-08 15:39:25+00:00,nozone_sw,0,0,0,en,"@TSchmauck @AndrewS32417761 @SamRamani2 And Afghan went on for years, Ukraine has been going on for around 4 weeks.",Ukraine,neutral
